ReviewNo,JJP,RBP,JJN,RBN,Polarity,New_sentiment,WordCount,Sentiment
1722,3,1,3,1,0.433928571,pos,230,Positive
1723,4,3,2,2,0.295580808,pos,64,Positive
1724,5,3,6,0,1.210544218,pos,100,Positive
1725,5,2,1,0,1.933845599,pos,157,Positive
1726,3,1,6,0,-0.970899471,neg,107,Negative
1727,3,3,1,0,2.205505952,pos,81,Positive
1728,2,0,0,0,0.936363636,pos,26,Positive
1729,8,0,2,0,3.365277778,pos,148,Positive
1730,2,0,0,1,0.158333333,pos,57,Neutral
1731,1,0,2,0,0.294444444,pos,84,Positive
1732,3,4,2,1,0.470833333,pos,81,Positive
1733,0,0,4,0,-0.9125,neg,186,Negative
1734,3,0,2,0,0.804166667,pos,53,Positive
1735,3,1,23,2,-2.415518926,neg,300,Negative
1736,9,5,2,0,8.293834175,pos,254,Positive
1737,0,0,3,2,0.225,pos,65,Positive
1738,1,0,2,1,0.164583333,pos,64,Neutral
1739,2,0,6,0,-0.791666667,neg,59,Negative
1740,2,2,0,0,2.35,pos,25,Positive
1741,10,7,21,3,1.53907634,pos,483,Positive
1742,0,0,8,0,-0.06077381,neg,66,Neutral
1743,0,1,1,0,-0.48625,neg,48,Negative
1744,6,1,3,0,0.491666667,pos,79,Positive
1745,2,0,1,1,0.357638889,pos,102,Positive
1746,2,1,1,0,2.6625,pos,76,Positive
1747,5,2,4,0,0.769166667,pos,84,Positive
1748,1,0,0,0,0.8,pos,55,Positive
1749,2,0,1,0,0.690873016,pos,65,Positive
1750,0,1,1,0,-1.258333333,neg,48,Negative
1751,2,2,0,0,2.407222222,pos,80,Positive
1752,9,4,5,2,3.604219577,pos,255,Positive
1753,1,0,0,0,0.390625,pos,38,Positive
1754,3,0,2,1,0.008101852,pos,113,Neutral
1755,5,4,9,3,1.277579365,pos,376,Positive
1756,3,3,1,0,1.01468254,pos,90,Positive
1757,3,0,4,2,0.723373016,pos,82,Positive
1758,3,0,0,0,1.2875,pos,88,Positive
1759,0,0,2,1,-0.104166667,neg,65,Neutral
1760,8,2,2,0,2.338194444,pos,143,Positive
1761,1,1,3,1,0.914709596,pos,136,Positive
1762,7,4,8,0,2.168551587,pos,168,Positive
1763,1,0,4,1,0.658922559,pos,84,Positive
1764,7,2,2,0,1.053468254,pos,123,Positive
1765,3,4,0,0,2.706666667,pos,108,Positive
1766,1,1,0,0,0.584871795,pos,57,Positive
1767,1,1,0,0,1.802083333,pos,42,Positive
1768,6,2,0,0,4.076190476,pos,69,Positive
1769,0,2,1,2,-1.64,neg,80,Negative
1770,1,3,1,1,1.015246212,pos,96,Positive
1771,0,0,3,0,-0.4125,neg,29,Negative
1772,1,0,3,1,0.277931097,pos,187,Positive
1773,2,2,7,1,-0.450297619,neg,132,Negative
1774,5,0,3,0,0.114236111,pos,141,Neutral
1775,9,5,2,0,6.234808802,pos,292,Positive
1776,1,1,2,0,-0.361904762,neg,58,Negative
1777,2,2,0,0,2.21486014,pos,60,Positive
1778,1,1,2,0,0.198257576,pos,91,Neutral
1779,3,4,6,2,-0.041170635,neg,190,Neutral
1780,1,0,13,2,-2.755059524,neg,152,Negative
1781,4,0,9,3,0.428125,pos,134,Positive
1782,3,1,3,0,0.025,pos,140,Neutral
1783,0,2,0,0,-0.35,neg,16,Negative
1784,3,2,0,0,0.780555556,pos,77,Positive
1785,4,2,1,1,1.553571429,pos,94,Positive
1786,2,0,1,0,0.3,pos,94,Positive
1787,5,4,5,2,1.590246212,pos,204,Positive
1788,0,1,2,2,0.785833333,pos,80,Positive
1789,2,2,12,3,-1.080152778,neg,203,Negative
1790,6,5,3,0,2.826284722,pos,199,Positive
1791,3,3,13,0,-2.722222222,neg,208,Negative
1792,3,1,3,1,0.759166667,pos,94,Positive
1793,4,0,3,3,0.24265873,pos,156,Positive
1794,3,3,10,0,-3.161944444,neg,211,Negative
1795,5,0,3,0,0.157361111,pos,77,Neutral
1796,6,0,2,0,-0.210416667,neg,78,Negative
1797,3,1,3,1,1.842343074,pos,196,Positive
1798,6,2,2,0,2.341666667,pos,119,Positive
1799,4,1,4,0,0.375138889,pos,114,Positive
1800,7,1,0,0,2.955496032,pos,219,Positive
1801,4,2,0,0,0.703571429,pos,97,Positive
1802,4,0,3,0,1.498511905,pos,259,Positive
1803,3,0,1,0,0.685119048,pos,82,Positive
1804,4,0,2,0,1.879761905,pos,99,Positive
1805,1,2,2,0,0.720138889,pos,64,Positive
1806,9,13,6,1,2.182716787,pos,445,Positive
1807,4,0,1,0,1.124404762,pos,117,Positive
1808,3,2,1,0,1.061571429,pos,102,Positive
1809,5,1,0,0,1.975141723,pos,129,Positive
1810,1,0,2,2,-1.9125,neg,43,Negative
1811,6,0,2,0,0.988560606,pos,69,Positive
1812,2,3,0,0,1.749375,pos,87,Positive
1813,3,0,1,3,1.446666667,pos,68,Positive
1814,3,1,0,0,1.558333333,pos,22,Positive
1815,3,1,1,0,0.643452381,pos,44,Positive
1816,10,1,0,1,3.6240625,pos,190,Positive
1817,14,4,8,2,-0.188390152,neg,421,Neutral
1818,2,1,0,0,0.595959596,pos,21,Positive
1819,5,0,0,0,2.158333333,pos,68,Positive
1820,4,3,1,0,2.100793651,pos,165,Positive
1821,12,3,13,8,0.168197691,pos,333,Neutral
1822,7,4,9,1,0.75,pos,127,Positive
1823,3,0,4,1,-1.28047619,neg,142,Negative
1824,1,2,5,3,-0.136111111,neg,90,Neutral
1825,3,1,1,0,2.2,pos,62,Positive
1826,1,1,0,0,1.406547619,pos,41,Positive
1827,11,2,1,1,2.938035714,pos,170,Positive
1828,3,0,2,0,-0.574166667,neg,68,Negative
1829,1,0,0,0,0.27,pos,47,Positive
1830,4,2,0,0,0.887186147,pos,115,Positive
1831,1,0,1,0,0.307647908,pos,90,Positive
1832,4,1,3,0,0.872847222,pos,112,Positive
1833,3,5,5,3,1.197916667,pos,205,Positive
1834,4,2,3,0,-1.451785714,neg,71,Negative
1835,1,0,0,0,0.85,pos,58,Positive
1836,8,1,4,0,1.641574074,pos,102,Positive
1837,0,0,5,0,-2.45,neg,36,Negative
1838,2,0,9,0,-1.556666667,neg,88,Negative
1839,8,2,3,1,-0.55107684,neg,196,Negative
1840,4,0,0,0,1.3625,pos,68,Positive
1841,1,0,0,0,0.375,pos,21,Positive
1842,8,2,1,0,2.439666667,pos,113,Positive
1843,12,0,3,0,4.456565657,pos,319,Positive
1844,3,2,0,0,2.475952381,pos,93,Positive
1845,3,0,3,2,0.293015873,pos,146,Positive
1846,7,2,2,0,2.746527778,pos,160,Positive
1847,2,0,2,1,-1.783333333,neg,114,Negative
1848,2,0,1,0,2.809722222,pos,72,Positive
1849,2,2,0,0,0.989583333,pos,67,Positive
1850,2,2,0,0,1.260972222,pos,106,Positive
1851,1,0,1,0,2.74537037,pos,61,Positive
1852,3,2,1,0,1.373611111,pos,68,Positive
1853,5,0,5,2,-0.646631944,neg,126,Negative
1854,8,1,4,2,1.809047619,pos,288,Positive
1855,1,0,3,2,-0.25,neg,77,Negative
1856,2,0,3,0,0.985833333,pos,70,Positive
1857,4,2,3,1,0.983333333,pos,74,Positive
1858,18,7,9,3,5.731835803,pos,474,Positive
1859,6,4,5,0,1.110823413,pos,262,Positive
1860,8,3,4,0,1.818917749,pos,145,Positive
1861,2,0,1,1,1.716287879,pos,74,Positive
1862,8,3,3,1,1.953769841,pos,181,Positive
1863,8,4,1,0,-0.700859788,neg,219,Negative
1864,0,0,1,0,0.119444444,pos,32,Neutral
1865,3,0,3,0,0.781574675,pos,86,Positive
1866,9,5,9,2,1.083824786,pos,385,Positive
1867,6,0,8,3,-0.864583333,neg,107,Negative
1868,2,2,3,0,-0.051388889,neg,86,Neutral
1869,5,5,1,0,1.007291667,pos,123,Positive
1870,5,1,0,0,2.034507576,pos,77,Positive
1871,2,0,2,0,1,pos,52,Positive
1872,4,1,9,1,0.748065476,pos,248,Positive
1873,0,1,2,0,-0.546666667,neg,62,Negative
1874,3,3,7,0,-2.342857143,neg,253,Negative
1875,4,0,1,0,0.702777778,pos,68,Positive
1876,1,0,2,2,-0.058928571,neg,75,Neutral
1877,0,2,4,1,-0.862373737,neg,98,Negative
1878,8,1,5,2,2.115530303,pos,209,Positive
1879,2,0,5,2,-0.784108947,neg,144,Negative
1880,1,2,4,1,-1.026587302,neg,83,Negative
1881,4,0,2,0,0.417777778,pos,85,Positive
1882,8,3,7,0,-0.082506184,neg,302,Neutral
1883,3,1,2,0,0.057005291,pos,84,Neutral
1884,1,0,0,0,1.041666667,pos,65,Positive
1885,2,0,0,0,-0.491666667,neg,61,Negative
1886,5,1,0,1,1.523429487,pos,56,Positive
1887,8,5,11,0,0.956944444,pos,157,Positive
1888,0,0,3,0,-1.047222222,neg,43,Negative
1889,6,2,2,0,0.964745671,pos,102,Positive
1890,3,1,0,0,2.593888889,pos,72,Positive
1891,5,0,5,2,-1.983015873,neg,141,Negative
1892,13,0,3,1,5.128650794,pos,226,Positive
1893,1,1,2,0,0.104166667,pos,81,Neutral
1894,2,0,3,0,0.485416667,pos,83,Positive
1895,7,3,5,1,0.564782255,pos,236,Positive
1896,0,1,2,0,-1.010416667,neg,70,Negative
1897,5,0,1,0,0.319900794,pos,93,Positive
1898,1,1,4,1,0.147777778,pos,81,Neutral
1899,18,4,7,1,7.754404762,pos,334,Positive
1900,9,0,1,0,2.172348485,pos,57,Positive
1901,11,2,8,0,3.41543956,pos,297,Positive
1902,1,0,2,1,0.928666667,pos,43,Positive
1903,0,0,2,0,-0.203888889,neg,103,Negative
1904,1,1,1,0,0.761541005,pos,117,Positive
1905,4,1,2,1,0.283035714,pos,122,Positive
1906,6,2,0,0,0.814104257,pos,107,Positive
1907,0,2,1,0,-0.497916667,neg,32,Negative
1908,3,1,2,1,1.850416667,pos,94,Positive
1909,4,1,1,0,0.180416667,pos,73,Neutral
1910,7,0,4,1,2.600396825,pos,218,Positive
1911,5,0,2,0,0.492222222,pos,102,Positive
1912,1,2,0,0,1.61875,pos,92,Positive
1913,5,2,2,0,2.058333333,pos,112,Positive
1914,2,1,1,0,1.485625,pos,70,Positive
1915,2,1,1,0,2.338293651,pos,88,Positive
1916,3,2,2,0,2.071666667,pos,82,Positive
1917,3,1,5,0,-0.261111111,neg,117,Negative
1918,6,2,4,0,0.105465368,pos,169,Neutral
1919,2,2,5,1,0.760138889,pos,149,Positive
1920,8,0,9,3,0.36041847,pos,303,Positive
1921,2,2,2,1,1.364583333,pos,74,Positive
1922,0,0,1,0,0.614141414,pos,73,Positive
1923,2,0,2,0,1.083333333,pos,63,Positive
1924,3,3,0,0,0.638187358,pos,84,Positive
1925,1,0,1,1,0.552653061,pos,118,Positive
1926,7,1,0,0,3.974181097,pos,170,Positive
1927,2,2,0,0,0.554761905,pos,113,Positive
1928,4,4,2,0,2.024206349,pos,131,Positive
1929,1,1,3,1,-1.016666667,neg,67,Negative
1930,3,2,2,0,1.582916667,pos,121,Positive
1931,2,1,1,0,1.913141026,pos,76,Positive
1932,5,1,3,1,1.114166667,pos,83,Positive
1933,8,2,0,0,3.695,pos,68,Positive
1934,10,5,1,0,5.594717262,pos,183,Positive
1935,2,0,0,0,0.25297619,pos,53,Positive
1936,4,2,1,1,1.757142857,pos,98,Positive
1937,5,1,2,0,1.040740741,pos,151,Positive
1938,4,1,1,0,1.638690476,pos,102,Positive
1939,1,1,2,0,-0.08,neg,28,Neutral
1940,7,1,5,0,0.458228716,pos,377,Positive
1941,3,4,5,0,1.420899471,pos,182,Positive
1942,3,0,1,0,1.010833333,pos,44,Positive
1943,5,0,1,0,1.7375,pos,72,Positive
1944,5,0,4,0,0.408382937,pos,139,Positive
1945,2,1,5,1,-0.025026164,neg,65,Neutral
1946,3,0,2,0,2.079761905,pos,132,Positive
1947,2,0,0,0,0.921825397,pos,65,Positive
1948,0,0,1,1,-0.296363636,neg,72,Negative
1949,2,0,3,0,0.552083333,pos,100,Positive
1950,2,4,1,0,1.011111111,pos,99,Positive
1951,4,1,14,1,-2.566111111,neg,260,Negative
1952,1,3,3,2,-0.044008063,neg,171,Neutral
1953,2,1,3,3,-0.966666667,neg,119,Negative
1954,6,3,7,1,2.606753247,pos,469,Positive
1955,3,1,4,0,-0.081058201,neg,133,Neutral
1956,8,3,10,1,0.697906746,pos,223,Positive
1957,1,0,4,0,0.248611111,pos,78,Positive
1958,2,3,3,0,-0.834722222,neg,49,Negative
1959,6,3,0,0,0.363888889,pos,98,Positive
1960,7,2,5,0,1.065984367,pos,172,Positive
1961,3,1,0,0,0.289236111,pos,76,Positive
1962,3,1,1,0,0.770593434,pos,110,Positive
1963,1,0,4,0,0.631343434,pos,104,Positive
1964,3,3,6,0,-0.294907407,neg,247,Negative
1965,12,3,2,0,5.380277778,pos,189,Positive
1966,12,2,2,1,0.672765152,pos,136,Positive
1967,4,3,8,0,-0.563958333,neg,109,Negative
1968,4,3,0,0,3.5375,pos,74,Positive
1969,2,0,4,0,-0.502380952,neg,45,Negative
1970,2,2,1,1,0.829648526,pos,139,Positive
1971,4,3,3,0,1.522579365,pos,110,Positive
1972,4,1,2,0,0.883333333,pos,100,Positive
1973,4,0,0,0,0.563636364,pos,69,Positive
1974,3,1,3,0,0.650376984,pos,171,Positive
1975,5,3,1,0,1.309444444,pos,212,Positive
1976,4,1,4,0,1.593460498,pos,280,Positive
1977,4,7,2,0,0.630333333,pos,133,Positive
1978,6,4,4,1,2.268333333,pos,194,Positive
1979,2,3,7,2,-0.003941198,neg,205,Neutral
1980,4,2,1,0,2.205357143,pos,122,Positive
1981,1,0,1,0,0.7875,pos,66,Positive
1982,3,1,3,0,0.176785714,pos,114,Neutral
1983,0,2,0,1,1.705625,pos,161,Positive
1984,5,1,2,0,0.28968254,pos,124,Positive
1985,1,0,7,1,-1.213541667,neg,75,Negative
1986,2,3,2,0,-1.05,neg,50,Negative
1987,4,0,0,0,2.3375,pos,32,Positive
1988,4,1,3,0,0.140909091,pos,169,Neutral
1989,0,0,2,0,0.434557823,pos,70,Positive
1990,1,0,4,0,0.737752525,pos,165,Positive
1991,4,0,2,0,1.260555556,pos,173,Positive
1992,2,4,5,0,-0.995238095,neg,105,Negative
1993,4,1,2,0,1.669321789,pos,102,Positive
1994,2,2,4,1,-0.402430556,neg,118,Negative
1995,1,0,2,0,-0.767045455,neg,71,Negative
1996,6,0,2,1,1.72125,pos,111,Positive
1997,0,0,2,1,-1.644583333,neg,87,Negative
1998,2,0,3,0,1.587222222,pos,46,Positive
1999,1,3,7,0,-4.539520202,neg,92,Negative
2000,3,2,7,0,-0.055227273,neg,226,Neutral
2001,6,1,5,2,2.321433081,pos,174,Positive
2002,4,2,0,0,2.7,pos,85,Positive
2003,1,1,2,0,0.205194805,pos,34,Positive
2004,2,3,1,1,1.860416667,pos,112,Positive
2005,1,0,3,0,-0.186111111,neg,81,Neutral
2006,7,0,2,0,4.15828869,pos,81,Positive
2007,2,2,3,2,0.333358586,pos,68,Positive
2008,8,3,4,0,2.432291667,pos,193,Positive
2009,0,2,1,0,0.458888889,pos,104,Positive
2010,1,0,1,0,-2.089285714,neg,57,Negative
2011,7,3,6,0,3.519166667,pos,246,Positive
2012,2,0,1,1,0.833333333,pos,54,Positive
2013,7,7,9,3,1.747896825,pos,238,Positive
2014,3,1,2,0,0.522718254,pos,108,Positive
2015,1,1,3,0,-0.072626263,neg,72,Neutral
2016,2,2,3,2,1.661421958,pos,102,Positive
2017,3,1,4,0,0.83515873,pos,158,Positive
2018,3,3,3,0,2.710833333,pos,199,Positive
2019,14,6,7,2,0.400846561,pos,335,Positive
2020,1,1,3,2,0.183333333,pos,89,Neutral
2021,2,2,1,0,0.50625,pos,46,Positive
2022,5,3,5,0,1.764026425,pos,468,Positive
2023,8,1,1,0,3.5875,pos,56,Positive
2024,4,0,5,0,0.469083333,pos,95,Positive
2025,1,1,4,0,-0.95,neg,94,Negative
2026,3,1,1,0,1.380555556,pos,127,Positive
2027,2,1,7,0,-0.575,neg,78,Negative
2028,8,3,9,1,1.591289683,pos,196,Positive
2029,6,1,6,0,-0.99422619,neg,194,Negative
2030,4,3,5,3,1.489970238,pos,196,Positive
2031,1,4,2,1,-0.004761905,neg,74,Neutral
2032,1,0,1,1,0.306547619,pos,53,Positive
2033,5,2,2,0,2.135416667,pos,95,Positive
2034,0,0,5,0,-0.796527778,neg,92,Negative
2035,6,0,2,0,-0.333333333,neg,171,Negative
2036,0,0,0,1,0.542694805,pos,60,Positive
2037,5,0,0,0,1.919074074,pos,222,Positive
2038,1,1,5,0,-0.415833333,neg,172,Negative
2039,3,5,0,0,0.962962963,pos,60,Positive
2040,2,1,2,0,-0.3625,neg,27,Negative
2041,3,0,1,0,0.466666667,pos,75,Positive
2042,3,2,0,2,0.585238095,pos,157,Positive
2043,5,1,3,1,1.863690476,pos,141,Positive
2044,12,5,8,2,3.71515873,pos,403,Positive
2045,3,2,2,0,2.109305556,pos,167,Positive
2046,0,0,1,0,1.230113636,pos,60,Positive
2047,0,0,3,1,-0.750208819,neg,79,Negative
2048,5,0,1,0,4.330113636,pos,135,Positive
2049,4,5,2,0,2.031103896,pos,163,Positive
2050,7,3,10,0,1.668125,pos,342,Positive
2051,9,0,0,1,4.830580808,pos,161,Positive
2052,4,1,5,0,-0.85499053,neg,98,Negative
2053,2,1,5,0,0.551845238,pos,73,Positive
2054,3,0,0,2,2.863611111,pos,51,Positive
2055,8,1,0,1,1.763214286,pos,120,Positive
2056,13,1,5,0,2.544444444,pos,354,Positive
2057,4,1,5,2,-1.687316017,neg,125,Negative
2058,3,1,0,0,2.436111111,pos,88,Positive
2059,4,3,1,0,4.937916667,pos,98,Positive
2060,3,0,2,0,1.641666667,pos,137,Positive
2061,0,0,1,0,1.1,pos,39,Positive
2062,4,1,4,1,1.560642136,pos,127,Positive
2063,9,3,19,4,0.589631696,pos,417,Positive
2064,6,2,1,0,1.719166667,pos,70,Positive
2065,16,0,5,1,1.71484127,pos,291,Positive
2066,4,1,0,1,0.349623016,pos,114,Positive
2067,1,2,4,3,0.809054834,pos,98,Positive
2068,4,1,5,1,0.651374459,pos,151,Positive
2069,1,0,1,0,0.6875,pos,23,Positive
2070,3,2,2,0,2.701439394,pos,118,Positive
2071,2,2,4,0,0.743571429,pos,70,Positive
2072,12,1,9,3,0.138883801,pos,442,Neutral
2073,4,0,0,0,1.02,pos,68,Positive
2074,4,2,0,0,0.2640625,pos,77,Positive
2075,0,0,2,0,-1.419318182,neg,66,Negative
2076,5,3,3,1,1.465849653,pos,197,Positive
2077,1,0,0,0,1.7,pos,28,Positive
2078,2,0,0,0,2.05,pos,75,Positive
2079,3,5,2,0,0.395238095,pos,122,Positive
2080,4,3,2,1,2.243888889,pos,98,Positive
2081,2,1,1,0,0.928450521,pos,39,Positive
2082,3,0,2,0,0.031944444,pos,41,Neutral
2083,0,2,0,0,-0.1875,neg,45,Neutral
2084,6,4,2,0,2.484166667,pos,171,Positive
2085,3,0,1,2,1.045,pos,89,Positive
2086,3,3,4,1,0.914806721,pos,128,Positive
2087,7,0,15,0,0.382261905,pos,291,Positive
2088,7,0,0,0,1.878888889,pos,79,Positive
2089,2,1,0,0,0.85,pos,30,Positive
2090,6,3,3,2,1.381746032,pos,87,Positive
2091,5,1,0,0,2.053181818,pos,106,Positive
2092,2,1,3,0,1.134025974,pos,70,Positive
2093,5,2,0,0,0.883333333,pos,50,Positive
2094,2,0,0,1,1.146875,pos,54,Positive
2095,9,3,2,0,3.302777778,pos,129,Positive
2096,4,3,1,0,0.801984127,pos,61,Positive
2097,2,1,1,0,0.733333333,pos,25,Positive
2098,0,0,2,0,-0.925,neg,48,Negative
2099,1,2,2,0,1.147519841,pos,66,Positive
2100,1,1,0,0,2.775,pos,31,Positive
2101,4,1,9,0,-0.092777778,neg,364,Neutral
2102,7,3,4,0,0.247708333,pos,173,Positive
2103,4,0,0,0,1.243333333,pos,148,Positive
2104,3,2,5,0,-0.449603175,neg,93,Negative
2105,1,1,3,0,0.510416667,pos,70,Positive
2106,7,2,3,0,0.915347222,pos,109,Positive
2107,3,2,2,0,2.188178571,pos,111,Positive
2108,9,8,17,3,-0.506190129,neg,375,Negative
2109,9,2,0,0,0.86297123,pos,180,Positive
2110,2,0,1,0,1.440601852,pos,86,Positive
2111,7,0,2,0,2.469583333,pos,86,Positive
2112,3,1,1,0,1.617171717,pos,118,Positive
2113,1,0,1,0,0.116098485,pos,71,Neutral
2114,3,0,8,1,-0.636190476,neg,143,Negative
2115,5,0,1,1,1.138888889,pos,59,Positive
2116,5,2,0,0,0.696130952,pos,104,Positive
2117,0,0,2,0,-1.15,neg,78,Negative
2118,4,3,3,0,2.716388889,pos,159,Positive
2119,9,2,2,1,1.43612013,pos,145,Positive
2120,7,1,2,1,1.623531746,pos,123,Positive
2121,1,1,1,0,1.111458333,pos,95,Positive
2122,4,1,2,1,0.162635281,pos,71,Neutral
2123,5,0,1,0,2.41,pos,77,Positive
2124,1,0,1,0,0.733333333,pos,68,Positive
2125,13,5,6,0,1.310119048,pos,457,Positive
2126,2,2,4,0,-0.505555556,neg,90,Negative
2127,7,2,1,0,3.599305556,pos,186,Positive
2128,0,0,0,0,0.021527778,pos,94,Neutral
2129,3,1,1,0,2.25828125,pos,84,Positive
2130,1,1,2,0,0.189394841,pos,226,Neutral
2131,7,0,9,1,0.897244318,pos,209,Positive
2132,4,1,0,0,1.361904762,pos,66,Positive
2133,2,1,0,0,2.02,pos,39,Positive
2134,1,0,1,0,0.791666667,pos,72,Positive
2135,0,1,0,0,1.017857143,pos,37,Positive
2136,0,0,1,1,0.102083333,pos,57,Neutral
2137,4,0,1,0,0.71344697,pos,30,Positive
2138,0,0,1,0,-0.048511905,neg,58,Neutral
2139,3,1,0,0,0.605,pos,52,Positive
2140,4,3,4,0,-0.326388889,neg,70,Negative
2141,0,2,0,0,0.654761905,pos,79,Positive
2142,0,0,1,0,0.277380952,pos,70,Positive
2143,0,2,1,0,1.189444444,pos,108,Positive
2144,5,0,2,1,0.913885281,pos,186,Positive
2145,8,2,4,0,2.399458874,pos,341,Positive
2146,0,1,0,0,0.16375,pos,34,Neutral
2147,4,0,0,0,1.741111111,pos,86,Positive
2148,3,1,6,0,-0.161111111,neg,130,Neutral
2149,5,0,2,0,0.473363095,pos,110,Positive
2150,11,5,30,4,-0.502847222,neg,430,Negative
2151,2,0,3,2,-0.382373737,neg,122,Negative
2152,1,0,0,0,1.527777778,pos,32,Positive
2153,0,0,1,1,-0.367708333,neg,83,Negative
2154,9,2,5,0,1.95625,pos,129,Positive
2155,5,2,4,0,1.113988095,pos,170,Positive
2156,4,0,3,0,0.328914141,pos,83,Positive
2157,6,3,2,1,1.751388889,pos,192,Positive
2158,9,3,6,2,2.992916667,pos,192,Positive
2159,6,3,0,0,1.995763889,pos,101,Positive
2160,2,0,1,0,0.327083333,pos,52,Positive
2161,0,0,2,0,-0.284722222,neg,82,Negative
2162,4,2,1,0,3.493560606,pos,75,Positive
2163,2,2,1,0,0.884583333,pos,85,Positive
2164,2,0,1,0,-0.2,neg,66,Neutral
2165,6,1,2,0,1.094007937,pos,95,Positive
2166,15,4,17,2,-2.070134259,neg,469,Negative
2167,6,0,1,0,2.714583333,pos,67,Positive
2168,1,0,2,1,-1.255070335,neg,66,Negative
2169,4,0,4,0,0.618125,pos,86,Positive
2170,2,2,1,0,1.153888889,pos,82,Positive
2171,0,0,1,0,-0.068055556,neg,29,Neutral
2172,4,1,8,2,-0.729267677,neg,230,Negative
2173,5,0,3,1,0.014718615,pos,89,Neutral
2174,9,5,1,1,3.338078231,pos,260,Positive
2175,4,1,3,1,0.635912698,pos,74,Positive
2176,6,6,3,0,2.439607684,pos,183,Positive
2177,2,2,1,0,0.43844697,pos,124,Positive
2178,2,1,3,0,0.378399471,pos,106,Positive
2179,3,1,1,0,1.225634921,pos,38,Positive
2180,7,1,4,0,0.951406926,pos,182,Positive
2181,2,0,0,0,0.533571429,pos,84,Positive
2182,9,3,13,3,2.370833333,pos,482,Positive
2183,8,2,4,1,2.122582672,pos,197,Positive
2184,1,0,0,0,0.475,pos,29,Positive
2185,6,2,1,2,1.528181818,pos,123,Positive
2186,3,1,0,0,1.733333333,pos,59,Positive
2187,0,3,1,2,0.322222222,pos,157,Positive
2188,1,1,0,0,0.213670635,pos,79,Positive
2189,1,2,18,5,-3.31047619,neg,163,Negative
2190,8,2,3,1,2.840952381,pos,119,Positive
2191,5,0,1,0,0.993452381,pos,82,Positive
2192,8,4,1,0,3.659236111,pos,212,Positive
2193,6,2,1,0,3.751388889,pos,80,Positive
2194,2,2,4,0,-1.939285714,neg,58,Negative
2195,2,0,2,0,1.889065657,pos,132,Positive
2196,1,0,0,0,1.05,pos,34,Positive
2197,0,4,6,0,0.025,pos,99,Neutral
2198,5,3,4,0,0.850416667,pos,200,Positive
2199,2,0,1,0,1.412936508,pos,51,Positive
2200,1,2,1,1,0.680753968,pos,50,Positive
2201,18,6,13,1,1.369049145,pos,502,Positive
2202,1,2,0,0,0.418253968,pos,64,Positive
2203,0,0,0,0,0.1875,pos,38,Neutral
2204,3,1,1,0,2.01976912,pos,96,Positive
2205,2,0,3,0,0.097294372,pos,119,Neutral
2206,1,0,2,0,-1.279166667,neg,94,Negative
2207,1,1,2,2,0.645138889,pos,118,Positive
2208,6,3,3,2,1.135348124,pos,297,Positive
2209,1,0,3,0,-0.4,neg,24,Negative
2210,3,2,8,0,0.323712121,pos,191,Positive
2211,10,4,9,1,-0.278769841,neg,232,Negative
2212,10,0,0,0,1.30032197,pos,67,Positive
2213,3,0,0,0,1.833333333,pos,59,Positive
2214,5,3,3,0,0.41344697,pos,169,Positive
2215,4,1,5,0,0.497731481,pos,81,Positive
2216,1,0,0,0,0.485416667,pos,43,Positive
2217,1,0,0,2,-0.677777778,neg,95,Negative
2218,11,2,10,2,1.454060954,pos,345,Positive
2219,3,1,0,0,1.27,pos,38,Positive
2220,1,0,2,1,0.022916667,pos,83,Neutral
2221,5,1,5,0,0.128958333,pos,64,Neutral
2222,7,2,2,0,2.630527778,pos,137,Positive
2223,0,0,1,0,-0.465,neg,68,Negative
2224,5,0,1,0,0.951388889,pos,87,Positive
2225,2,3,5,0,1.369583333,pos,104,Positive
2226,9,1,7,0,0.810625541,pos,282,Positive
2227,3,1,5,0,-1.172722222,neg,118,Negative
2228,7,3,3,0,3.829650794,pos,329,Positive
2229,4,1,2,2,0.7625,pos,123,Positive
2230,1,1,0,0,0.622222222,pos,99,Positive
2231,7,0,1,0,1.837281746,pos,105,Positive
2232,3,1,0,0,1.215,pos,63,Positive
2233,1,0,7,2,0.02257326,pos,136,Neutral
2234,1,1,5,0,-0.725694444,neg,62,Negative
2235,3,1,0,0,2.090833333,pos,63,Positive
2236,6,0,4,0,2.571897177,pos,205,Positive
2237,2,4,12,6,-2.36796875,neg,314,Negative
2238,4,2,1,0,2.256944444,pos,96,Positive
2239,4,0,3,0,0.596071429,pos,81,Positive
2240,1,0,0,0,1.4,pos,82,Positive
2241,3,1,0,0,0.346296296,pos,86,Positive
2242,4,3,11,5,0.001190476,pos,239,Neutral
2243,1,0,2,2,-0.522222222,neg,47,Negative
2244,11,7,9,0,2.098223304,pos,276,Positive
2245,7,3,1,2,2.695833333,pos,148,Positive
2246,2,1,2,0,0.091666667,pos,65,Neutral
2247,3,0,1,0,2.110863095,pos,79,Positive
2248,3,0,2,2,2.647361111,pos,99,Positive
2249,11,3,19,4,2.196334175,pos,476,Positive
2250,6,1,4,0,0.782083333,pos,164,Positive
2251,3,2,5,2,2.570833333,pos,141,Positive
2252,5,2,4,0,2.019051227,pos,237,Positive
2253,19,3,7,3,3.042171717,pos,435,Positive
2254,0,1,4,1,-0.449603175,neg,103,Negative
2255,2,1,4,2,0.376944444,pos,154,Positive
